"","DATE","STATE","EVTYPE","FATALITIES","INJURIES","PROPDMG","PROPDMGEXP","CROPDMG","CROPDMGEXP","SHORTDATE","PROPDMG_TOTAL","CROPDMG_TOTAL","DAMAGES"
"418225",2001-07-04,"FL","STORM",0,2,0,"",0,"",2001-07-01,0,0,0
"418226",2001-07-04,"FL","STORM",0,2,0,"",0,"",2001-07-01,0,0,0
"418230",2001-07-04,"FL","STORM",0,8,1,"K",0,"",2001-07-01,0.001,0,0.001
"418242",2001-07-10,"FL","STORM",0,2,0,"",0,"",2001-07-01,0,0,0
"418251",2001-07-12,"FL","STORM",0,1,0,"",0,"",2001-07-01,0,0,0
"418266",2001-07-17,"FL","STORM",0,1,0,"",0,"",2001-07-01,0,0,0
"418267",2001-07-17,"FL","STORM",0,1,0,"",0,"",2001-07-01,0,0,0
"418308",2001-07-26,"FL","STORM",1,3,0,"",0,"",2001-07-01,0,0,0
"418358",2001-08-10,"FL","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"418374",2001-08-14,"FL","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"418375",2001-08-15,"FL","HEAT",0,1,0,"",0,"",2001-08-01,0,0,0
"418376",2001-08-16,"FL","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"418389",2001-08-19,"FL","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"418396",2001-08-21,"FL","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"418399",2001-08-21,"FL","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"418401",2001-08-21,"FL","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"418405",2001-08-21,"FL","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"418435",2001-08-31,"FL","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"418451",2001-09-04,"FL","STORM",0,2,0,"",0,"",2001-09-01,0,0,0
"418462",2001-09-06,"FL","STORM",0,1,0,"",0,"",2001-09-01,0,0,0
"418464",2001-09-06,"FL","STORM",0,1,0,"",0,"",2001-09-01,0,0,0
"418533",2001-07-23,"IL","STORM",0,1,0,"",0,"",2001-07-01,0,0,0
"418558",2001-09-14,"FL","STORM",0,6,16.9,"M",0,"",2001-09-01,16.9,0,16.9
"418637",2001-10-14,"FL","STORM",0,1,5,"K",0,"",2001-10-01,0.005,0,0.005
"418641",2001-10-25,"FL","TORNADO",0,1,75,"K",0,"",2001-10-01,0.075,0,0.075
"418671",2001-01-19,"GA","TORNADO",0,8,2.5,"M",0,"",2001-01-01,2.5,0,2.5
"418672",2001-01-19,"GA","STORM",0,1,0,"",0,"",2001-01-01,0,0,0
"418707",2001-02-16,"GA","WIND",0,4,35,"K",0,"",2001-02-01,0.035,0,0.035
"418737",2001-03-03,"GA","WIND",0,2,250,"K",0,"",2001-03-01,0.25,0,0.25
"418738",2001-03-03,"GA","WIND",0,2,150,"K",0,"",2001-03-01,0.15,0,0.15
"418768",2001-03-12,"GA","STORM",0,1,0,"",0,"",2001-03-01,0,0,0
"418769",2001-03-12,"GA","TORNADO",0,2,500,"K",0,"",2001-03-01,0.5,0,0.5
"418778",2001-03-15,"GA","WIND",0,1,300,"K",0,"",2001-03-01,0.3,0,0.3
"418786",2001-03-15,"GA","TORNADO",0,4,500,"K",0,"",2001-03-01,0.5,0,0.5
"418787",2001-03-15,"GA","TORNADO",0,9,1,"M",0,"",2001-03-01,1,0,1
"418848",2001-05-19,"GA","STORM",0,8,0,"",0,"",2001-05-01,0,0,0
"418870",2001-05-22,"GA","STORM",0,1,0,"",0,"",2001-05-01,0,0,0
"418874",2001-05-24,"GA","STORM",0,1,0,"",0,"",2001-05-01,0,0,0
"418926",2001-05-31,"GA","STORM",0,1,0,"",0,"",2001-05-01,0,0,0
"419156",2001-06-25,"GA","STORM",1,1,0,"",0,"",2001-06-01,0,0,0
"419253",2001-07-19,"GA","STORM",0,1,0,"",0,"",2001-07-01,0,0,0
"419255",2001-07-20,"GA","STORM",0,2,0,"",0,"",2001-07-01,0,0,0
"419315",2001-09-05,"GA","STORM",0,1,0,"",0,"",2001-09-01,0,0,0
"419351",2001-01-22,"HI","FIRE",0,3,0,"",0,"",2001-01-01,0,0,0
"419365",2001-03-05,"HI","SURF",0,1,0,"",0,"",2001-03-01,0,0,0
"419523",2001-06-24,"ID","FIRE",0,1,0,"",0,"",2001-06-01,0,0,0
"419586",2001-11-28,"ID","SNOW",0,6,0,"",0,"",2001-11-01,0,0,0
"419709",2001-04-07,"IL","WIND",1,1,0,"",0,"",2001-04-01,0,0,0
"419742",2001-04-10,"IL","TORNADO",0,1,5,"M",0,"",2001-04-01,5,0,5
"419877",2001-06-11,"IL","WIND",0,1,7,"K",0,"",2001-06-01,0.007,0,0.007
"419886",2001-06-12,"IL","WIND",0,1,55,"K",0,"",2001-06-01,0.055,0,0.055
"420164",2001-10-24,"IN","TORNADO",1,2,3,"M",0,"",2001-10-01,3,0,3
"420261",2001-08-18,"IL","WIND",0,6,0,"",0,"",2001-08-01,0,0,0
"420320",2001-08-22,"IL","WIND",0,1,0,"",0,"",2001-08-01,0,0,0
"420430",2001-10-13,"IL","WIND",1,6,5,"K",0,"",2001-10-01,0.005,0,0.005
"420486",2001-10-24,"IL","TORNADO",0,2,500,"K",0,"",2001-10-01,0.5,0,0.5
"420491",2001-10-24,"IL","WIND",0,1,0,"",0,"",2001-10-01,0,0,0
"420502",2001-10-24,"IL","WIND",0,2,50,"K",0,"",2001-10-01,0.05,0,0.05
"420508",2001-10-24,"IL","WIND",0,1,75,"K",0,"",2001-10-01,0.075,0,0.075
"420511",2001-10-24,"IL","WIND",0,1,50,"K",0,"",2001-10-01,0.05,0,0.05
"420524",2001-10-24,"IL","WIND",0,2,200,"K",0,"",2001-10-01,0.2,0,0.2
"420527",2001-10-24,"IL","WIND",0,1,50,"K",0,"",2001-10-01,0.05,0,0.05
"420535",2001-10-25,"IL","WIND",0,3,75,"K",0,"",2001-10-01,0.075,0,0.075
"420536",2001-10-25,"IL","WIND",0,2,0,"",0,"",2001-10-01,0,0,0
"420537",2001-11-29,"IL","WIND",0,1,10,"K",0,"",2001-11-01,0.01,0,0.01
"420662",2001-04-12,"IN","WIND",0,1,0,"K",0,"",2001-04-01,0,0,0
"420677",2001-05-07,"IN","WIND",0,1,0,"",0,"",2001-05-01,0,0,0
"420754",2001-05-26,"IN","TORNADO",0,3,6.5,"M",0,"",2001-05-01,6.5,0,6.5
"420784",2001-06-12,"IN","WIND",0,1,15,"K",0,"",2001-06-01,0.015,0,0.015
"420848",2001-06-19,"IN","STORM",0,1,0,"",0,"",2001-06-01,0,0,0
"420931",2001-07-07,"IN","STORM",0,1,0,"",0,"",2001-07-01,0,0,0
"420959",2001-07-08,"IN","WIND",0,1,20,"K",0,"",2001-07-01,0.02,0,0.02
"421091",2001-08-18,"IN","WIND",0,1,10,"K",0,"",2001-08-01,0.01,0,0.01
"421125",2001-08-22,"IN","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"421157",2001-08-22,"IN","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"421178",2001-08-25,"IN","TORNADO",0,2,100,"K",0,"",2001-08-01,0.1,0,0.1
"421197",2001-09-08,"IN","STORM",0,2,0,"",0,"",2001-09-01,0,0,0
"421244",2001-10-24,"IN","WIND",0,1,50,"K",0,"",2001-10-01,0.05,0,0.05
"421269",2001-10-24,"IN","TORNADO",0,3,936,"K",0,"",2001-10-01,0.936,0,0.936
"421275",2001-10-24,"IN","TORNADO",0,14,2.5,"M",0,"",2001-10-01,2.5,0,2.5
"421438",2001-04-05,"IA","STORM",0,1,0,"",0,"",2001-04-01,0,0,0
"421475",2001-04-07,"IA","WIND",0,4,3.2,"M",0,"",2001-04-01,3.2,0,3.2
"421506",2001-04-08,"IA","STORM",0,2,100,"K",0,"",2001-04-01,0.1,0,0.1
"421509",2001-04-08,"IA","WIND",0,2,25,"K",0,"",2001-04-01,0.025,0,0.025
"421516",2001-04-08,"IA","TORNADO",0,1,100,"K",0,"",2001-04-01,0.1,0,0.1
"421523",2001-04-08,"IA","WIND",0,2,5,"K",0,"",2001-04-01,0.005,0,0.005
"421532",2001-04-10,"IA","WIND",1,1,20,"K",0,"",2001-04-01,0.02,0,0.02
"421581",2001-04-11,"IA","WIND",0,5,20,"K",0,"",2001-04-01,0.02,0,0.02
"421601",2001-04-11,"IA","TORNADO",2,3,400,"K",0,"",2001-04-01,0.4,0,0.4
"421627",2001-04-11,"IA","TORNADO",0,1,40,"K",0,"",2001-04-01,0.04,0,0.04
"421714",2001-04-23,"IA","TORNADO",0,3,1,"M",0,"",2001-04-01,1,0,1
"421769",2001-05-01,"IA","FLOOD",0,1,250,"K",0,"",2001-05-01,0.25,0,0.25
"421899",2001-06-12,"IA","STORM",0,2,100,"K",0,"",2001-06-01,0.1,0,0.1
"422463",2001-06-14,"IA","WIND",0,1,0,"",0,"",2001-06-01,0,0,0
"422474",2001-06-14,"IA","WIND",0,1,0,"",0,"",2001-06-01,0,0,0
"422483",2001-06-14,"IA","TORNADO",0,3,0,"",0,"",2001-06-01,0,0,0
"422612",2001-07-08,"IA","STORM",0,1,0,"",0,"",2001-07-01,0,0,0
"422685",2001-08-02,"IA","WIND",0,1,50,"K",0,"",2001-08-01,0.05,0,0.05
"422701",2001-08-02,"IA","WIND",0,2,0,"",0,"",2001-08-01,0,0,0
"422772",2001-09-06,"IA","TORNADO",0,1,500,"K",5,"K",2001-09-01,0.5,0.005,0.005
"422776",2001-09-06,"IA","WIND",0,1,75,"K",10,"K",2001-09-01,0.075,0.01,0.01
"422791",2001-09-07,"IA","WIND",0,1,10,"K",3,"K",2001-09-01,0.01,0.003,0.003
"422840",2001-09-07,"IA","WIND",0,1,100,"K",5,"K",2001-09-01,0.1,0.005,0.005
"422846",2001-09-07,"IA","WIND",0,1,0,"",0,"",2001-09-01,0,0,0
"422998",2001-01-13,"KS","STORM",0,7,0,"",0,"",2001-01-01,0,0,0
"423038",2001-02-27,"KS","STORM",3,2,0,"",0,"",2001-02-01,0,0,0
"423060",2001-03-14,"KS","WIND",0,1,5,"K",0,"",2001-03-01,0.005,0,0.005
"423160",2001-04-06,"KS","TORNADO",0,2,100,"K",0,"",2001-04-01,0.1,0,0.1
"423370",2001-04-10,"KS","TORNADO",0,1,100,"K",0,"",2001-04-01,0.1,0,0.1
"423411",2001-04-11,"KS","WIND",0,2,750,"K",0,"",2001-04-01,0.75,0,0.75
"423413",2001-04-11,"KS","WIND",0,3,150,"K",0,"",2001-04-01,0.15,0,0.15
"423724",2001-04-21,"KS","TORNADO",1,28,43,"M",0,"",2001-04-01,43,0,43
"424648",2001-06-13,"KS","WIND",0,1,0,"",0,"",2001-06-01,0,0,0
"424718",2001-06-14,"KS","WIND",0,2,100,"K",0,"",2001-06-01,0.1,0,0.1
"425948",2001-05-21,"KY","WIND",0,1,5,"K",0,"",2001-05-01,0.005,0,0.005
"425972",2001-06-02,"KY","TORNADO",0,10,17.14,"M",0,"K",2001-06-01,17.14,0,17.14
"426018",2001-06-05,"KY","FLOOD",0,1,250,"K",0,"",2001-06-01,0.25,0,0.25
"426025",2001-06-06,"KY","WIND",0,1,25,"K",0,"",2001-06-01,0.025,0,0.025
"426117",2001-07-04,"KY","STORM",0,1,0,"K",0,"K",2001-07-01,0,0,0
"426150",2001-07-08,"KY","WIND",2,3,100,"K",0,"",2001-07-01,0.1,0,0.1
"426261",2001-07-18,"KY","WIND",0,1,10,"K",0,"",2001-07-01,0.01,0,0.01
"426324",2001-08-03,"KY","FLOOD",0,1,7.6,"M",0,"K",2001-08-01,7.6,0,7.6
"426327",2001-08-04,"KY","FLOOD",0,1,385,"K",0,"K",2001-08-01,0.385,0,0.385
"426352",2001-08-19,"KY","WIND",0,2,5,"K",0,"K",2001-08-01,0.005,0,0.005
"426433",2001-10-24,"KY","WIND",0,2,25,"K",0,"",2001-10-01,0.025,0,0.025
"426607",2001-10-24,"KY","WIND",0,1,15,"K",0,"K",2001-10-01,0.015,0,0.015
"426612",2001-11-24,"KY","TORNADO",0,4,750,"K",80,"K",2001-11-01,0.75,0.08,0.08
"426640",2001-12-16,"KY","FLOOD",0,2,5,"K",0,"",2001-12-01,0.005,0,0.005
"426646",2001-01-01,"LA","STORM",0,4,55,"K",0,"",2001-01-01,0.055,0,0.055
"426685",2001-02-16,"LA","WIND",0,1,0,"",0,"",2001-02-01,0,0,0
"426763",2001-03-12,"LA","WIND",0,6,500,"K",0,"",2001-03-01,0.5,0,0.5
"427052",2001-08-19,"MI","TORNADO",0,1,5,"K",0,"",2001-08-01,0.005,0,0.005
"427088",2001-09-21,"LA","STORM",0,1,0,"",0,"",2001-09-01,0,0,0
"427126",2001-10-13,"LA","WIND",0,4,150,"K",0,"",2001-10-01,0.15,0,0.15
"427182",2001-11-24,"LA","TORNADO",0,3,50,"K",0,"",2001-11-01,0.05,0,0.05
"427280",2001-01-25,"ME","FOG",0,24,0,"",0,"",2001-01-01,0,0,0
"427350",2001-06-30,"ME","STORM",0,1,0,"",0,"",2001-06-01,0,0,0
"427356",2001-07-01,"ME","STORM",0,5,0,"",0,"",2001-07-01,0,0,0
"427371",2001-07-10,"ME","STORM",0,1,0,"",0,"",2001-07-01,0,0,0
"427374",2001-07-11,"ME","STORM",0,2,100,"K",0,"",2001-07-01,0.1,0,0.1
"427381",2001-07-24,"ME","TORNADO",0,1,0,"",0,"",2001-07-01,0,0,0
"427461",2001-03-21,"MD","WIND",0,1,110,"K",0,"",2001-03-01,0.11,0,0.11
"427513",2001-05-22,"MD","WIND",0,1,40,"K",0,"",2001-05-01,0.04,0,0.04
"427609",2001-06-30,"MD","STORM",0,2,0,"",0,"",2001-06-01,0,0,0
"427635",2001-07-04,"MD","STORM",0,1,0,"",0,"",2001-07-01,0,0,0
"427656",2001-07-05,"MD","WIND",0,1,3,"K",0,"",2001-07-01,0.003,0,0.003
"427661",2001-07-10,"MD","WIND",0,3,0,"",0,"",2001-07-01,0,0,0
"427693",2001-08-11,"MD","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"427714",2001-08-30,"MD","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"427724",2001-09-24,"MD","TORNADO",2,55,100,"M",0,"",2001-09-01,100,0,100
"427756",2001-02-10,"MA","WIND",0,1,0,"",0,"",2001-02-01,0,0,0
"427801",2001-05-27,"MA","STORM",0,2,0,"",0,"",2001-05-01,0,0,0
"427927",2001-01-05,"MI","SNOW",0,3,75,"K",0,"",2001-01-01,0.075,0,0.075
"428019",2001-04-12,"MI","WIND",0,1,1.04,"M",0,"",2001-04-01,1.04,0,1.04
"428155",2001-05-21,"MI","TORNADO",0,3,3,"M",0,"",2001-05-01,3,0,3
"428167",2001-05-21,"MI","TORNADO",0,1,150,"K",0,"",2001-05-01,0.15,0,0.15
"428169",2001-05-21,"MI","TORNADO",0,1,150,"K",0,"",2001-05-01,0.15,0,0.15
"428306",2001-07-22,"MI","WIND",0,1,2,"K",0,"",2001-07-01,0.002,0,0.002
"428354",2001-08-06,"MI","HEAT",1,200,0,"",0,"",2001-08-01,0,0,0
"428373",2001-08-08,"MI","WIND",0,1,0,"",0,"",2001-08-01,0,0,0
"428468",2001-09-08,"MI","WIND",0,1,20,"K",0,"",2001-09-01,0.02,0,0.02
"428495",2001-09-09,"MI","TORNADO",0,1,10,"M",100,"K",2001-09-01,10,0.1,0.1
"428509",2001-09-21,"MI","STORM",0,1,0,"",0,"",2001-09-01,0,0,0
"428519",2001-10-22,"MI","STORM",0,1,0,"",0,"",2001-10-01,0,0,0
"428537",2001-10-24,"MI","TORNADO",0,1,322.2,"K",0,"",2001-10-01,0.3222,0,0.3222
"428544",2001-10-24,"MI","WIND",0,6,1,"M",100,"K",2001-10-01,1,0.1,0.1
"428633",2001-04-01,"MN","FLOOD",3,1,200,"M",0,"",2001-04-01,200,0,200
"428808",2001-05-09,"MN","TORNADO",0,1,9,"M",0,"",2001-05-01,9,0,9
"429003",2001-06-11,"MN","TORNADO",0,7,10,"M",0,"",2001-06-01,10,0,10
"429014",2001-06-11,"MN","TORNADO",0,2,0,"",0,"",2001-06-01,0,0,0
"429139",2001-06-13,"MN","TORNADO",0,3,5,"M",0,"",2001-06-01,5,0,5
"429402",2001-07-17,"MN","STORM",0,25,0,"",0,"",2001-07-01,0,0,0
"429859",2001-10-20,"MN","STORM",0,2,0,"",0,"",2001-10-01,0,0,0
"429983",2001-02-16,"MS","TORNADO",1,1,50,"K",0,"",2001-02-01,0.05,0,0.05
"430043",2001-02-24,"MS","TORNADO",6,43,28,"M",0,"",2001-02-01,28,0,28
"430047",2001-02-24,"MS","TORNADO",0,30,2,"M",0,"",2001-02-01,2,0,2
"430142",2001-03-12,"MS","TORNADO",0,7,4.5,"M",0,"",2001-03-01,4.5,0,4.5
"430145",2001-03-12,"MS","TORNADO",0,5,6,"M",0,"",2001-03-01,6,0,6
"430146",2001-03-12,"MS","WIND",0,1,100,"K",0,"",2001-03-01,0.1,0,0.1
"430153",2001-03-12,"MS","WIND",0,2,50,"K",0,"",2001-03-01,0.05,0,0.05
"430335",2001-05-26,"MS","STORM",0,1,0,"K",0,"",2001-05-01,0,0,0
"430388",2001-06-07,"MS","STORM",0,1,0,"",0,"",2001-06-01,0,0,0
"430412",2001-06-11,"MS","WIND",0,5,250,"K",0,"",2001-06-01,0.25,0,0.25
"430413",2001-06-11,"MS","TORNADO",0,2,150,"K",0,"",2001-06-01,0.15,0,0.15
"430417",2001-06-11,"MS","STORM",0,2,0,"",0,"",2001-06-01,0,0,0
"430515",2001-07-29,"MS","HEAT",0,5,0,"K",0,"",2001-07-01,0,0,0
"430516",2001-07-29,"MS","STORM",0,6,0,"K",0,"",2001-07-01,0,0,0
"430622",2001-04-15,"MO","WIND",0,1,100,"K",0,"",2001-04-01,0.1,0,0.1
"430654",2001-09-08,"MS","STORM",0,1,0,"",0,"",2001-09-01,0,0,0
"430770",2001-11-24,"MS","TORNADO",0,12,3.5,"M",0,"",2001-11-01,3.5,0,3.5
"430771",2001-11-24,"MS","TORNADO",0,36,6,"M",0,"",2001-11-01,6,0,6
"430774",2001-11-24,"MS","TORNADO",2,16,5,"M",0,"",2001-11-01,5,0,5
"430775",2001-11-24,"MS","TORNADO",1,12,2,"M",0,"",2001-11-01,2,0,2
"430776",2001-11-24,"MS","TORNADO",0,5,500,"K",0,"",2001-11-01,0.5,0,0.5
"430780",2001-11-24,"MS","TORNADO",0,9,1.9,"M",0,"",2001-11-01,1.9,0,1.9
"430781",2001-11-24,"MS","TORNADO",0,5,4,"M",0,"",2001-11-01,4,0,4
"430790",2001-11-24,"MS","TORNADO",2,21,12,"M",0,"",2001-11-01,12,0,12
"430959",2001-02-24,"MO","FLOOD",0,1,0,"",0,"",2001-02-01,0,0,0
"431149",2001-04-10,"MO","TORNADO",1,2,75,"K",0,"",2001-04-01,0.075,0,0.075
"431180",2001-04-11,"MO","WIND",0,4,25,"K",0,"",2001-04-01,0.025,0,0.025
"431181",2001-04-11,"MO","WIND",0,1,25,"K",0,"",2001-04-01,0.025,0,0.025
"431206",2001-04-11,"MO","WIND",0,1,3,"K",0,"",2001-04-01,0.003,0,0.003
"431245",2001-04-15,"MO","TORNADO",0,1,2,"M",0,"",2001-04-01,2,0,2
"431249",2001-04-15,"MO","WIND",0,10,1,"M",0,"",2001-04-01,1,0,1
"431252",2001-04-15,"MO","WIND",0,9,125,"K",0,"",2001-04-01,0.125,0,0.125
"431603",2001-06-14,"MO","WIND",0,2,50,"K",0,"",2001-06-01,0.05,0,0.05
"431634",2001-06-14,"MO","WIND",0,1,0,"",0,"",2001-06-01,0,0,0
"431760",2001-07-07,"MO","HEAT",5,61,0,"",0,"",2001-07-01,0,0,0
"431789",2001-07-17,"MO","HEAT",0,19,0,"",0,"",2001-07-01,0,0,0
"431827",2001-07-21,"MO","HEAT",3,71,0,"",0,"",2001-07-01,0,0,0
"431856",2001-07-28,"MO","WIND",0,2,20,"K",0,"",2001-07-01,0.02,0,0.02
"431858",2001-07-28,"MO","FLOOD",0,6,0,"",0,"",2001-07-01,0,0,0
"431863",2001-07-29,"MO","HEAT",0,4,0,"",0,"",2001-07-01,0,0,0
"431868",2001-08-01,"MO","HEAT",0,34,0,"",0,"",2001-08-01,0,0,0
"431873",2001-08-07,"MO","HEAT",1,10,0,"",0,"",2001-08-01,0,0,0
"431921",2001-08-21,"MO","HEAT",0,14,0,"",0,"",2001-08-01,0,0,0
"431981",2001-10-24,"MO","WIND",0,2,25,"K",0,"",2001-10-01,0.025,0,0.025
"431995",2001-10-24,"MO","WIND",0,4,20,"K",0,"",2001-10-01,0.02,0,0.02
"432006",2001-11-23,"MO","TORNADO",0,3,1,"M",500,"K",2001-11-01,1,0.5,0.5
"432181",2001-10-10,"MO","TORNADO",0,5,250,"K",0,"",2001-10-01,0.25,0,0.25
"432207",2001-10-23,"MO","TORNADO",0,1,100,"K",0,"",2001-10-01,0.1,0,0.1
"432309",2001-02-15,"MT","STORM",1,2,0,"",0,"",2001-02-01,0,0,0
"432312",2001-02-19,"MT","AVALANCHE",0,1,0,"",0,"",2001-02-01,0,0,0
"432410",2001-05-16,"MT","STORM",0,3,0,"",0,"",2001-05-01,0,0,0
"432419",2001-05-19,"MT","WIND",0,4,7,"K",0,"",2001-05-01,0.007,0,0.007
"433292",2001-08-19,"MT","FIRE",0,3,0,"",0,"",2001-08-01,0,0,0
"433529",2001-04-10,"NE","STORM",0,3,15,"K",0,"",2001-04-01,0.015,0,0.015
"433541",2001-04-10,"NE","STORM",0,1,300,"M",0,"",2001-04-01,300,0,300
"433552",2001-04-11,"NE","TORNADO",0,1,30,"K",0,"",2001-04-01,0.03,0,0.03
"433561",2001-04-11,"NE","TORNADO",0,2,400,"K",0,"",2001-04-01,0.4,0,0.4
"433669",2001-04-22,"NE","TORNADO",0,1,600,"K",0,"",2001-04-01,0.6,0,0.6
"433962",2001-06-13,"NE","TORNADO",0,2,1,"M",0,"",2001-06-01,1,0,1
"434172",2001-07-04,"NE","STORM",0,12,50,"M",0,"",2001-07-01,50,0,50
"434192",2001-07-04,"NE","WIND",0,1,100,"K",0,"",2001-07-01,0.1,0,0.1
"434403",2001-07-29,"NE","STORM",0,1,0,"",0,"",2001-07-01,0,0,0
"434459",2001-08-12,"NE","STORM",0,1,5,"K",0,"",2001-08-01,0.005,0,0.005
"434483",2001-08-17,"NE","TORNADO",0,3,3,"M",0,"",2001-08-01,3,0,3
"434728",2001-03-11,"NV","WIND",0,1,10,"K",0,"",2001-03-01,0.01,0,0.01
"434869",2001-05-30,"NH","STORM",0,1,100,"K",0,"",2001-05-01,0.1,0,0.1
"435046",2001-05-29,"NJ","STORM",0,1,0,"",0,"",2001-05-01,0,0,0
"435048",2001-05-29,"NJ","STORM",0,1,0,"",0,"",2001-05-01,0,0,0
"435086",2001-06-29,"NJ","WIND",0,1,0,"",0,"",2001-06-01,0,0,0
"435087",2001-06-30,"NJ","STORM",1,1,0,"",0,"",2001-06-01,0,0,0
"435096",2001-07-01,"NJ","STORM",0,2,0,"",0,"",2001-07-01,0,0,0
"435136",2001-07-11,"NJ","WIND",0,1,0,"",0,"",2001-07-01,0,0,0
"435143",2001-07-18,"NJ","SURF",0,1,0,"",0,"",2001-07-01,0,0,0
"435150",2001-08-04,"NJ","WIND",0,6,0,"",0,"",2001-08-01,0,0,0
"435179",2001-08-12,"NJ","STORM",0,10,0,"",0,"",2001-08-01,0,0,0
"435185",2001-08-13,"NJ","STORM",0,3,0,"",0,"",2001-08-01,0,0,0
"435199",2001-08-25,"NJ","SURF",0,1,0,"",0,"",2001-08-01,0,0,0
"435200",2001-08-25,"NJ","SURF",0,5,0,"",0,"",2001-08-01,0,0,0
"435203",2001-08-27,"NJ","WIND",0,2,125,"K",0,"",2001-08-01,0.125,0,0.125
"435204",2001-08-27,"NJ","STORM",0,1,300,"K",0,"",2001-08-01,0.3,0,0.3
"435272",2001-04-06,"NM","WIND",0,10,600,"K",0,"",2001-04-01,0.6,0,0.6
"435275",2001-04-06,"NM","WIND",0,1,50,"K",0,"",2001-04-01,0.05,0,0.05
"435362",2001-07-26,"NM","STORM",0,1,0,"",0,"",2001-07-01,0,0,0
"435516",2001-05-27,"NY","STORM",0,2,15,"K",0,"",2001-05-01,0.015,0,0.015
"435521",2001-05-27,"NY","STORM",0,3,0,"",0,"",2001-05-01,0,0,0
"435585",2001-06-11,"NY","STORM",0,1,0,"",0,"",2001-06-01,0,0,0
"435588",2001-06-12,"NY","WIND",0,1,50,"K",0,"",2001-06-01,0.05,0,0.05
"435625",2001-06-20,"NY","WIND",0,11,25,"K",0,"",2001-06-01,0.025,0,0.025
"435635",2001-06-21,"NY","WIND",0,1,20,"K",0,"",2001-06-01,0.02,0,0.02
"435650",2001-06-23,"NY","STORM",0,1,0,"",0,"",2001-06-01,0,0,0
"435651",2001-06-23,"NY","FLOOD",0,1,0,"",0,"",2001-06-01,0,0,0
"435656",2001-06-30,"NY","STORM",0,13,0,"",0,"",2001-06-01,0,0,0
"435711",2001-07-04,"NY","STORM",0,3,0,"",0,"",2001-07-01,0,0,0
"435720",2001-07-04,"NY","STORM",0,1,25,"K",0,"",2001-07-01,0.025,0,0.025
"435733",2001-07-10,"NY","STORM",0,1,2,"K",0,"",2001-07-01,0.002,0,0.002
"435772",2001-08-08,"NY","HEAT",4,1,0,"",0,"",2001-08-01,0,0,0
"435774",2001-08-09,"NY","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"435810",2001-08-13,"NY","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"435854",2001-09-04,"NY","STORM",0,2,0,"",0,"",2001-09-01,0,0,0
"435855",2001-09-04,"NY","STORM",0,1,0,"",0,"",2001-09-01,0,0,0
"435880",2001-10-21,"NY","STORM",0,1,0,"",0,"",2001-10-01,0,0,0
"435885",2001-10-25,"NY","WIND",0,2,62,"K",0,"",2001-10-01,0.062,0,0.062
"435927",2001-01-19,"NC","STORM",0,1,0,"",0,"",2001-01-01,0,0,0
"435928",2001-01-19,"NC","STORM",0,1,0,"",0,"",2001-01-01,0,0,0
"436011",2001-04-01,"NC","WIND",0,3,0,"",0,"",2001-04-01,0,0,0
"436084",2001-05-24,"NC","STORM",0,1,0,"",0,"",2001-05-01,0,0,0
"436152",2001-06-01,"NC","TORNADO",0,3,50,"K",0,"",2001-06-01,0.05,0,0.05
"436242",2001-06-24,"NC","STORM",0,1,0,"",0,"",2001-06-01,0,0,0
"436270",2001-07-02,"NC","FLOOD",0,1,0,"",0,"",2001-07-01,0,0,0
"436274",2001-07-03,"NC","FLOOD",0,2,100,"K",0,"",2001-07-01,0.1,0,0.1
"436417",2001-08-10,"NC","WIND",0,2,25,"K",0,"",2001-08-01,0.025,0,0.025
"436420",2001-08-11,"NC","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"436446",2001-08-20,"NC","STORM",0,2,0,"",0,"",2001-08-01,0,0,0
"436459",2001-08-28,"NC","STORM",0,1,300,"K",0,"",2001-08-01,0.3,0,0.3
"436497",2001-11-29,"NC","FOG",0,2,6,"K",0,"",2001-11-01,0.006,0,0.006
"436506",2001-04-01,"ND","FLOOD",0,3,500,"K",0,"",2001-04-01,0.5,0,0.5
"436531",2001-05-15,"ND","STORM",0,1,10,"M",0,"",2001-05-01,10,0,10
"436579",2001-06-09,"ND","TORNADO",0,1,0,"",0,"",2001-06-01,0,0,0
"437138",2001-08-08,"ND","WIND",0,1,0,"",0,"",2001-08-01,0,0,0
"437142",2001-08-08,"ND","WIND",0,12,18,"M",0,"",2001-08-01,18,0,18
"437274",2001-03-13,"OH","STORM",0,1,0,"",0,"",2001-03-01,0,0,0
